content,score,leia_score,leia_incoerente,sentiment
"Seria útil poder pesquisar artigos usando um filtro de tamanho (calçado, roupa). É irritante o absurdo de mensagens a pedir desculpa e a oferecer presentes quando é um engodo para fazer mais compras. Mas realmente têm artigos a preços competitivos.",2,-0.4118,False,1
"O aplicativo poderia ser mais simples de se usar, eu estava meio perdido no começo para entender os anúncios , as vezes não sabia sobre o que era o anúncio até lê-lo completamente.",3,-0.6124,False,2
"A minha experiência no WhatsApp não foi boa pois não consegui resolver meu problema. Tenho um crédito e não consigo abater nas minhas compras. Disseram que o abatimento seria automático porém até agora não foi realizado. Além disso, estou muito, mas muito chateada no farmland pois por mais que compre não consigo chegar ao final.. quando conseguir o prêmio., não voltarei a comprar mais no site. É visível a enganação que fazem conosco.",2,-0.8922,False,1
"deveria ter a mesma forma do aplicativo da SHEIN, pois é assertivo e quando você coloca no carrinho um artigo que escolheu, ele deveria mostrar outros semelhantes ou no mesmo seguimento...as vezes se perde muito tempo procurando... eu gosto de comprar aqui,... mas na Shein é mais fácil por questão do site ajudar nas opções e variedades.",3,0.6808,False,2
"Vocês poderiam lançar uma atualização com a opção de criar lista de desejos. As vzs a gente não tem dinheiro pra comprar, mas gostaria de deixar em uma lista pro futuro. Acho que seria interessante, pq atualmente se vc quer deixar salvo um produto de interesse tem que ficar adicionando no carrinho e deixando lá.",3,0.8126,False,2
"Bons materiais no fundamental nas por vezes os tamanhos não estão de acordo com as medidas referidas. Já fiquei várias vezes insatisfeita por isso é tive mesmo necessidade de oferecer os artigos p não perder tempo e dinheiro na devolução , correndo o risco de voltar a não ficar satisfeita. Também as ofertas que mencionam nem sempre são reais porque quanfo fazemos uma lista de compras baseados nas promoções, a conta total dos artigos existentes no carrinho,é sempre superior ao valor das promoções",2,-0.2023,False,1
"Bom, baixei o aplicativo devido as constantes propagandas falando que dava prêmios grátis para primeira compra, e para minha grata surpresa apareceu uma caixa Bluetooth 100w da marca Zealot que não sai por menos de 1k. E foi entregue pelo valor de 14 reais, não sei se foi sorte ou o que mas por esse motivo recomendo. E Só...",5,0.4678,False,4
"As compras que eu fiz foi fiel ao anunciado, só que demorou 1 mês para chegar aqui no Brasil, tô acostumada com a Shein ou Shoppe que demora em média 2 semanas... O jogo que diz que dá brindes estou 2 meses jogando todos os dias e tá super lento caracol Vamos ver se vai da premio grátis mesmo, mais em geral gostei do app pela variedade de coisas, tem produtos que não tem no resto dos meus apps.",3,0.9169,False,2
"Eu estou gostando muito do aplicativo, ótimos itens, variedade para escolher o que quiser, entendo questões de preço por importação. Só sinto falta da opção de favoritos que nele não tem, aguardando futuramente mas próximas atualizações incluírem.",4,0.0129,False,3
"Gosto das coisas, apesar de as vezes ter algum azar com o artigo vir danificado, mas são rápidos a resolver o problema. Mas apesar disso, gosto muito da aplicação, é pena demorar muitos dias rosto sorridente com olhos sorridentes mas recomendo",4,0.3506,False,3
"É bom, porém a experiência visual do aplicativo é muito poluída. Tem informações de todos os lados. O tempo todo aparece imagem na frente da tela sobre desconto. Aparece nomes de usuários que ganharam dinheiro na parte de cima da tela. Desconcentra demais, é muito chato isso",2,-0.197,False,1
"Bom aplicativo, fácil de usar, entrega rápida. o único porém é que não dão pontos de cashback. também não tem como avaliar o produto com estrelas, só a entrega. vc tem que escrever o que achou do produto. mas como tem alguns produtos que a Shein e Shopee não tem, vale a pena ter instalado.",3,-0.6059,False,2
"Fiz todas as minhas compras de Natal ba Temu. Os produtos em sua maioria são excelentes. Só dei 4 estrelas por achar que os produtos grátis são muito difíceis de conseguir. Os joguinhos são até divertidos, mas qto mais chegamos perto de consegui-los, mais difícil se torna. Acho que isso poderia mudar. bjs",3,-0.128,False,2
"vou dá quatro porque falta descrição na propaganda dos produtos e muitas compricaçao, pra poder comprar , deveria deixar os clientes comprar a quantidade que quiser. essea plataforma não é boa não porque quando vc faz as compras vai finalizar almenta. O valor .tem que melhorar muito.",2,0.128,False,1
"Gosto da aplicação. conseguimos comprar produtos a preço muito acessível. temos de ter cuidado com as várias empresas, pois os materiais variam muito. aconselho a ler sempre os comentários e avaliações dos produtos. as encomendas levam tempo a chegar é um dos pontos a melhorar.",3,0.8225,False,2
"• Melhorou muito; • Suporte técnico excelente. Empáticos, simpáticos, educados e eficazes! ■ Para melhorias: 1) Ao encomendar-se, dão 2 dias caso queiras adicionar mais compras a cesta. Tiinha de haver uma pergunta antes ""De certeza que deseja adicionar este artigo a sua encomenda: sim x não?""; 2) ""Eliminei"" um artigo que encomendei das minhas avaliações. Tinha de ter um local de recuperar, para re-avaliar;",4,0.8268,False,3
Já fiz umas 4 ou 5 compras sempre compro em média 3/ 4 produtos...só não gosto do joguinho da Familand que a gente perde tempo jogando e nunca consegue o brinde.Além do mais o frete é grátis no entanto as duas taxas de alfândega e ICMS muitas das vezes fica mais caro do que uma das peças do carrinho.,2,0.4215,False,1
"ótima plataforma de compras,lado ruim é que só aceita compras a partir de 100,jogo pra conseguir mimos grátis é desgastante mais aparentemente vem sim os produtos,só é demorado.",3,0.0772,False,2
"EDITADO: SE NÃO FOSSE ESSA PROPAGANDO ENGANOSA DE DAR PREMIO, MAS A COMPRA QUE FIZ VEIO CERTA AUMENTEI AS ESTRELAS... editado Já começou com mentiras, Me presenteia com 100,00 euros de cupons, quando crio a conta, diz que só ganho o que me deram se eu comprar 15 produtos, Ainda estou experimentando, não sei se é bom ou não. Volto aqui e falo quando e se comprar, se eles me derem cupom, como a shopee dá o cupom, para depois eu comprar, Vamos ver direito se me dão alguns cupons pelo menos...",2,0.0216,False,1
"Site muito bom, várias opções de produtos. Preços mais altos em produtos em comparação a shopee. Infelizmente pagamos muito em impostos de importação no Brasil e entregas pelos correios, deixam a desejar.",2,0.3182,False,1
a discrepancia de precos em cada produto. dizem nos que se comprarmos hoje uma camisola pagamos 1.70€ e depois de adicionado ao carrinho apresentam nos a conta de 13.e tal€. isto acontece com todos os produtos. alem disso impoe nos que paguemos a prestacoes e respetivos juros qundo eu so quero pagar a pronto e por multibanco. alem disso e extremamente dificil contactar com a temu porque so nos dao sites que nao existem. nao seria muito mais facil pagar por iban?,1,-0.024,False,0
"Gosto do aplicativo mas acho um pouco caro, os prêmios se vc não compra vc nunca ganha, já tive problemas em não receber o produto e não ser reembolsada fiquei um pouco decepcionada paguei e não recebi os produtos, pedi ajuda mas disseram que tem provas de que todos os itens foi empacotado junto porém eu pergunto pra chegar até a mim por quantas mãos passou?",2,0.3017,False,1
"Só tenho um reparo a fazer: ultimamente quando carrego o carrinho e quero proceder ao pagamento, a TEMU deixou de me enviara referência, procedendo de imediato á transferência , o que não é do meu agrado. Quanto aos artigos encomendados, estou muito satisfeita com as qualidades e diversidades dos produtos, assim como na rapidez na entrega. Por agora é o que me cumpre referir.",3,-0.1531,False,2
"eu gostaria que temu passasse a dizer os pesos dos produtos assim, antes de alguém comprar saber logo se é bom ou não, e a outra coisa que passa a entregar produtos tão rápido, pq as vezes alguém faz compras para uma ocasião mas devido a demora acabar de não chegar",3,-0.6374,False,2
"rápido envio, alguns produtos bons , mas outros nem por isso atenção ver discrição do produto antes de pedir, mas é bastante razoável estrela branca média estrela branca média estrela branca média estrela branca média estrela branca média , em termos de roupa tenho sido surpreendida, bons acabamentos e tecidos bons, a preços bons e com descontos rosto sorridente com 3 corações rosto sorridente com 3 corações rosto sorridente com 3 corações",5,-0.4019,False,4
"A forma de bonificação é horrível, jogos que parece caverna do dragão nunca termina. Os preços são bons e a qualidade razoável mediante o valor acredito ser ótimo custo benefício.",4,0.0516,False,3
"Melhore Temu.. Temu, os jogos demoram MUITO, o muito não é só uma semana, são meses! Tirando que é muito difícil e no final você ainda tem que comprar algo ou compartilhar para conseguir gotas ou ração.. Temu, tudo oq eu te peço é que os jogos demorem menos de uma semana ou duas para finalizar! Obrigada Temu¡!!!¡",2,0.2982,False,1
"Recebi a encomenda. Tudo foi perfeito. Muitas opções, mas falta um pouco de informações sobre o produto e previsão de entrega.",5,-0.3182,False,4
"me surpreendi, bom atendimento, o app é intuitivo e tem excelente preços, só falta ajudar na negociação dos impostos, que impede a gente de comprar mais",4,0.6808,False,3
"vale muito apena baixar temu, os produtos são de ótima qualidade, e chegam super rápido, mais demora para completar as missões",4,0.4215,False,3
"o app é bom ja ganhei os jogos e chegou certinho em casa, porém,agora eles tiraram o baú da fishland para ficar mais difícil, não gostei.fizeram de tudo para piorar o app,o jogo já é difícil demorei 3 meses para ganhar,ai eles fazem isso.",2,-0.743,False,1
"Tem várias coisas baratas, mas acaba saindo meio caro o pagamento internacional. o bom é que dá para comprar várias coisas e enviar em um só pacote",3,0.6808,False,2
Comprei uma peça mais me arrependi coloquei como crédito porém n consegui estornar o dinheiro vi no app que realmente eles n estorna se for para o crédito pra mim até aí tudo bem mais aí fui fazer outras compras tinha muito mais muito juros é taxa daqui taxa dali kkkkk mais produtos aparentemente muito bons,3,0.0258,False,2
são produtos ótimos e ainda ganhos brinde. o único problema são as taxas as vezes vem muito alta em comparação com outros app semelhante. só por isso não dei 5 estrelas,4,0.2023,False,3
Até agora o que tenho comprado corresponde ao que quero. Sobre a app deveria haver uma ligação mais directa entre comprador e a TEMU. como por exemplo @mail.,3,0.0,False,2
Acabei de instalar vou fazer o teste no meu próximo pagamento.. Quero verificar a veracidade do aplicativo. Pois o aplicativo vem fazendo propaganda na TV aberta .. A partir daí vou fazer avaliação da minhas compras.. obrigado,3,0.5574,False,2
"A minha experiência ainda é curta, mas do que recebi gostei de quase tudo. Apenas achei o fio um bocado curto e, quanto à carteira, achei-a de má qualidade. Tudo o resto foi aquilo que esperava e gostei. Aconselho os prováveis próximos compradores que analisem bem os produtos. Há muita variedade de artigos, e por isso é fácil obter o que pretende, e ficar satisfeito com as compras. Esta app é uma boa escolha.",4,0.9817,False,3
"O faz com que a Temu, não seja a loja preferida, é a questão dos juros, e alta taxa frete. A Shope, por exemplo, não tem essas taxas e juros tão absurdo, por isso, faço muitas compras, lá. Pensem nisso. Os preços dos produtos da Temu, são ótimos, mas essa questão que me referi, deixa muito a desejar.",2,-0.4933,False,1
"Gosto da aplicação, mas às vezes torna-se confuso as alterações de preço constantes. Ja cheguei a encomendar o mesmo item, por engano, duas vezes (1+1) na mesma encomenda e vieram com preços diferentes. É estranho...",3,-0.5106,False,2
"De primeira não achei que era verdade pois girei a roleta e eu podia pegar três produtos grátis e ia entregar na minha casa, mas depois de mexer bastante no app percebi que talvez pode ser de verdade. Ainda não fiz nenhuma compra mas vou fazer só no meu aniversário e espero que a roleta de presentes grátis seja verdade.",3,0.5499,False,2
Já fiz mais de 2 compras e todas chegaram ok e não foram taxadas pq tudo é pago na hora da compra (ICMS e etc). Só é uma pena que as promessas de coisas de graças dependem da política de mais compra e compra!,4,0.4574,False,3
"por norma, quando as pecas nao satisfazem, fazem reemboldo. mas em peças de baixo valor (20/30euros), exigem devolucao das peças. o que da mais trabalho , do que ficar com elas mesmo que nao correspondam a expetactiva. E posso falar por experiencia pessoal, porque quase semanalmente faço 1 encomenda.",2,-0.4767,False,1
"O app é perfeito. Eu só não dou 5 estrelas por dois problemas realmente irritantes. 1: Quando eu ganho a chance de escolher um item de graça, logo após colocar o endereço eu ganho cupom de desconto, oq faz o app me obrigar a comprar algo que eu NÃO QUERO, eu só quero receber o meu prêmio de graça. 2: Nos jogos como ""Farmland"" vocês sempre abaixam os g que a gente recebe. Não tem necessidade de deixar menos do que 0,10. Essas duas coisas são bem irritantes.",3,0.6422,False,2
"Site um pouco confuso pra escolher os produtos, mas com o passar do tempo vai acostumando.",3,-0.1154,False,2
"Embora seja boa na generalidade, peca em certos aspectos. Falta de informação adequada em certos produtos, muitos veem em polegadas e outros os números não correspondem, mesmo verificando a tambela. Poderiam também ( para o meu caso) facultar numeros mais baixos (nas calças por ex: , pois não consigo encontrar nada para mim. Pois é uma pena.",3,-0.7351,False,2
"Eu amei a Temu, fiz a minha primeira compra e fiquei muito satisfeita. Estou querendo comprar novamente. Porém não dá, depois desse aumento absurdo das taxas impostos de produtos importados que colocaram no Brasil. A gente não paga 20 reais de frete, mas paga esse valor altíssimo de imposto em cada produto. Daí também o valor mínimo de compras é de 100,00, mais produtos mais acréscimos de impostos. Está saindo de 50 a 53 reais além do total do valor da compra. Mais caro que 2 fretes. Impossível!",3,0.8588,False,2
"Instalei o app ontem, é bem legalzinho, e quando vc entra, ele faz vc girar uma roleta para você ganhar 1 item grátis, e depois vc ganha um bônus, sem pagar nada, como ainda estou jogando os minijogos não posso garantir nada, mas estou com um pouco de medo de cobrar, porque hoje em dia é difícil ter coisa grátis e fácil assim! Até agora parece ser confiável, basicamente você tem que regar plantas e outros minijogos, simples assim. Se eu receber minhas coisinhas, volto e edito está avaliação!!! coração rosa",3,0.952,False,2
"adorei, o app é bem fácil de se navegar e suas explicações são muito boas. Porém gostaria se saber as origens dos itens haha, gostei mesmo.",4,0.8689,False,3
"A APP no geral é boa,mas estão sempre a aparecer roletas com descontos deviam melhorar e colocar num sítio específico para quem quiser rodar. Além disso podiam acelerar as entregas por exemplo encomenda se dia 1 está previsto chegar dia 20.De resto é tudo bom e organizado. Espero que melhorem.",3,0.6249,False,2
"Realmente tem muita variedade, mas só acho que demora muito pra completar as missões e realmente desfrutar das promoções propostas pela plataforma.",2,-0.2617,False,1
"Fácil, intuitiva mas poderia melhorar com um campo para os artigos favoritos ao invés de só ter o carrinho.",3,0.8225,False,2
"É um app novo. Tenho algumas dúvidas, principalmente sobre os produtos gratuitos e os cupons de desconto. Não conheço ninguém que realmente tenha conseguido. Os cupons são bem interessante se for realidade pq vai ajudar principalmente pelos impostos do governo. Em relação as compras chegam td certinho. Até agora nenhum problema. 4 estrelas pq ainda estou avaliando se realmente cumprir o que promete retorno a avaliação.",4,0.0164,False,3
Gostei muito do APP. Uma sugestão é separar todas as roupas Plus size em um bloco. Fica mais fácil de ver. Por exemplo se vermos um macacão aí nas abas abaixo mostrar só macacãos. acho q fica melhor para pesquisamos. Mas amei comprar na TEMU. rosto sorridente com olhos de coração rosto sorridente com olhos de coração rosto sorridente com olhos de coração rosto sorridente com olhos de coração rosto sorridente com olhos de coração rosto sorridente com olhos de coração rosto sorridente com olhos de coração rosto sorridente com olhos de coração,4,0.3818,False,3
"aplicativo tem muitas opções mas as entregas tem que melhorar pois dão como entregue sendo que não tinha chegado chegou uma semana depois, mas chegou.",2,0.2617,False,1
"Muitos produtos, catálogo muito variado com preços acessíveis. Os produtos deveriam trazer mais informação e as fotografias, cores e filmes do vendedor deveriam ser melhorados.Um pouco demorado na entrega devido a vir de armazéns diferentes na Europa ou fora da Europa.",3,0.0,False,2
"Sem ser,os produtos repetidos..e eu não,saber ainda,c/ devolver. Só houve 1 produto, que ao fim de mtos.meses, não gostei ! De gatos (neste caso) nunca consegui,montar...Tudo o que encomendei uso e ofereço MTaS . prendinhas da TEMU. 4 estrelas zonzo noite estrelada",3,0.2244,False,2
"fiz um pedido hj, e ele pede: finalizar pagamento. não dá a opinião de parcelar. em outras ocasiões me deram. mas essa é a segunda vez que acontece isso. estou procurando o pedido no meu perfil pra pedir pra mudar a forma de pagamento e não acho.",2,-0.6369,False,1
tem que ter um pouco mais de atenção .pois os acabamentos msl feitos desvalorrizam os mesmos dou o exemplo das capas para acentos de carro as que recebi são para por na garagem eo trabalho não justifica a devolução prefiro ficar prejudicado e possivelmente deixar de comprsr neste seits,2,-0.8242,False,1
"o App é bom, tem muita coisa linda pra se comprar e não é tão caro. Sempre tem frete grátis e eles assumem o valor do ICMS. A única coisa ruim é que tem valor mínimo para fechar pedido, porisso não vou dar 5 estrelas.",4,0.7264,False,3
Bem para começar este aplicativo realmente entrega de verdade isto é ótimo chegou em casa o pedido e bem embalado porém na farland um dos jogos do aplicativo para ganhar presentes grátis não deu para mim ganhar o meu cartão da troca Black Friday mesmo eu tendo convidado um novo usuário e isso me deixou brava mas a experiência e interessante e o mais ou menos a provo pessoas de pequeno detalhe mesmo mas realmente chega na sua casa o pedido inclusive eu comprei um fone e ele e de qualidade aprovo,3,0.8619,False,2
"O app é ótimo, mas poderiam colocar a opção de foto e vídeo nos feedbacks dos produtos, pra quem estiver com dúvida de como é, ter uma noção melhor do produto.",4,0.4215,False,3
"Quero saber os itens que estou pagando antes de finalizar a conta mas não encontro essa opção, parece que não nos permitem ver . Não se sabe se cobram , descontos (????) É uma loja chinesa muito estranha! Vamos nos atentar a vários detalhes que nos passam despercebidos",2,-0.8642,False,1
"o app é meio confuso, mas os itens vieram certinho, e do jeito do anúncio. muitas promoções, frete grátis. o chato é ICMS. ma isso não é responsabilidade deles. gostei muito de comprar com eles.",4,-0.4767,False,3
"Eu não vou dar cinco estrelas porque é muito estressante aquele joguinho de alimentar o peixe. Quando você está quase ganhando os brindes, eles dificultam e começam a colocar um monte de empecilhos. Aí você nunca consegue, e isso é muito chato.",2,-0.2862,False,1
"Muito cumpridora de datas, materiais bem acondicionados e sempre tudo conforme as descrições. Gosto muito da Temu. Além que os valores são mais em conta que noutros sites.",4,0.7579,False,3
A Aplicação é bastante intuitiva para fazer as compras que necessito. Um pouco agressivos nos anúncios para insistir a comprar.,3,-0.296,False,2
"O aplicativo é ótimo, comprei e chegou perfeitamente no meu endereço no prazo certinho, mas não gostei das ofertas de bônus que na verdade os critérios são fora do comum...",4,0.9178,False,3
"Eu queria só os itens grátis da primeira compra, mas o app não deixa finalizar a compra sem comprar 400 reais além dos itens grátis, vc recebe os itens grátis e tem que comprar, e não tem jeito de receber os itens sem comprar 400 reais",2,-0.5994,False,1
"adoro o site, muito fácil de escolher e colocar produtos no carrinho. fácil de entender dinâmica do site para compras. super fácil fazer devoluções. 5 estrelas",5,0.9201,False,4
"Das lojas que comprei, chegaram bem rápido, não demorou muito na alfândega, deu tudo certo com meus produtos. O único porém, é que o valor mínimo pra fazer pedido é de R$100,00",4,0.6369,False,3
"Muito bom com os aniversários da pra pegar itens grátis! Só que demora pra caramba e ainda por cima tou em 99,9% e ainda falta 3 fazes mas recomendo muitoooo!!!!!",4,0.6271,False,3
"Algumas fotos podem induzir a erros. Apesar disso, prazo de entrega excelente, e qualidade dos artigos muito boa.",3,0.6705,False,2
"As blusas são legais, uma só que veio maior e outra o tecido não era o que tinha imaginado. Estão faltando 2 blusas que pedi e não chegaram, estão até pagas. Não sei onde reclamar.",3,-0.4404,False,2
"Só tenho uma dúvida se os produtos vem mesmo que a gente compra, o app é muito bom tem muitas coisas boa e de preços bom realmente, estou usando há 2 meses e já fiz 2 compras estou a espera da entrega...",4,0.8387,False,3
As vezes o valor de um mesmo produto muda de repente. aí vc fica na dúvida se espera o preço abaixar ou não. Essa dúvida me incomoda um pouco mas o restante está de parabéns!,3,0.501,False,2
As roupas são bonitas e de boa qualidade o único problema é que o valor dos impostos são alto e do envio também e assim o valor fica muito alto comparado com outros app de vendas !,3,0.7901,False,2
Eu gosto dos produtos que escolho o problema é que não desconto frete grátis nada outra vejo um vestido tem o valor ok. guando vou fazer o pix já é um valor absurdo aí desisto poderia melhorar,2,0.2732,False,1
só ressalva para o Fishland estou jogando a 4 meses e cada vez mais dificil pontuação caiu de 10 para 1.. mas sigo na busca de meus prêmios.. não desisto do jogo,3,-0.6652,False,2
A primeira compra o relogio despertador ainda não consegui po=lo a funcionar. A segunda o fecho do casaco não se encontra em muito bom estado.,2,-0.1531,False,1
"A minha experiencia dos materiais muito boa, mas as entregas deixam a desejar. Pois por vezes as entregas não correspondem ao pretendido, e a forma de contactar para estes assuntos deveria haver um contacto para informar. Obrigado",3,0.0516,False,2
Gosto muito de comprar com vocês. Geralmente o produto chega antes do proposto. E são produtos de boa qualidade. Até o momento não encontrei nada pra desabonar a TEMU.,5,0.5267,False,4
"Os preços da Temus são excelentes, o problema é a demora para chegar, se você estiver com pressa de receber sua mercadoria, eu não recomendo o app, se não eu super recomendo,.",4,-0.128,False,3
"muitos produtos não condiz com as imagens o que leva a gente achar que está comprando uma coisa e levando outra. as primeiras compras que fiz aqui gostei, mas essas agora veio diferentes.",2,0.0772,False,1
"tem boas promoções, o único senão é existir um mínimo em valor para encomendas, poderiam ter uma opção que quando recebemos os artigos, pudéssemos confirmar na hora o recebimento do mesmo, e não passado horas da recepção",3,-0.1027,False,2
"Os produtos são lindos,porém o preço do frete é exorbitante,promete produtos grátis, mais pagamos com o frete!",2,0.126,False,1
"As ofertas são ótimas, e a variedade é muito grande. Gosto muito de comprar e girar a roda dos descontos",5,0.6908,False,4
"Fiz compras duas vezes e chegam certinho. Muito boa produtos. Além disso, mini games são péssimas, muito agoniada enquanto quer alcançar um objetivo e nada. Claro é um enganação!!! Por favor melhorem a sistema ou tem chance falir a empresa.",3,0.8213,False,2
"vamos lá...Fiz minha primeira compra pela temu e não me arrependo. Os 3 produtos que comprei chegaram bem embalados e exatamente igual estavam na imagem do app, o que eu escolhi chegou. Só tem que melhorar na atualização dentro do app em como está o andamento no envio do produto, porque as vezes ficam dias sem atualização.( E vejo que as avaliações ruins que tem aqui do app são sobre itens grátis, e não sobre qualidade e envio dos produtos. Gente, não existe almoço grátis rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir!)",4,-0.126,False,3
Por vezes apresentam produtos que aberta a app eles não aparecem mais. Outras vezes o produto tem um preço de circunstância e na procura para adicionar ao carrinho ele aparece com outro preço. Acreditaria se o pagamento fosse feito na entrega pois isso seria a garantia de receber o que havia pedido. Contudo é bom conhecer a gama de produtos da Temu.,2,0.0,False,1
"muito bom o aplicativo. . até então está funcionando otimamente bem e bem explicativo. só não entendo esses joguinhos que diz que vai ganhar cupom ou desconto , mas na verdade não ganha nada e só faz perder tempo. E diz que é grátis o envio, mas as taxas e impostos não torna nada grátis e sim acrescenta bastante no preço. E alguns produtos de algumas lojas colocam fotos das peças de roupas , mas quando recebemos o material ou tecido é outro. E está aumentando muito os preços dos produtos. Obg",3,0.9127,False,2
"Muitas opções de produtos, comunicação permanente de novidades e promoções. No entanto necessário muita atenção nas operações. As opções se apresentam em letras muito pequenas e os campos nem sempre se apresentam o que faz cometer erros ou não aproveitar oportunidades de desconto e bônus. Mas no geral vale muito a pena.",3,-0.296,False,2
"É perfeito,tem uma grande variedade de produtos, sem falar que os preços são super em conta,é fácil de usar e tem Jogos para ganhar prêmios o que deixa o app mais intuitivo e menos entediante,gosto muito que tem vídeos para mostrar melhor os produtos,opção para escolher as cores e os tamanhos,alguns vem com a opção de escolher os modelos,eu amo esse app, ele é dimais coração vermelho coração vermelho coração vermelho",5,0.9493,False,4
"Olá, boa noite! Realizei minha primeira compra na TEMU a 10 ou 11 dias atrás e chegou ontem tudo perfeitamente. Vou testando e explorando mais o app e realizando mais compras com o tempo e eu indico. Não é difícil efetuar o pagamento e nem cadastrar-se lá e cumprem com o prometido. Não deu absolutamente nenhum problema na entrega e no produto (em perfeito estado) e eu acompanhei todo o trajeto da encomenda desde que eu fiz os pedidos e ali você recebe atualizações do trajeto cada passo. Grata!!!",5,0.6236,False,4
"Recebi minha primeira compra ontem. Só estava acostumada com Ali Express e não conhecia nada da TEMU, mas resolvi arriscar e não me arrependi dos 8 itens iniciais que adquiri. Tudo chegou no prazo, bem embalado, atualização constante tanto pelo site quanto pelo app do correio, enfim, uma boa surpresa, sem falar na qualidade e exatidão quanto ao anúncio. O ICMS+ IMPOSTO DE IMPORTAÇÃO, estão deixando tudo muito caro na finalização da compra, o que é lamentável.",4,0.7469,False,3
"O aplicativo Temu é surpreendente! Oferece uma ampla variedade de produtos com preços acessíveis e promoções incríveis. A interface é intuitiva, facilitando a navegação e a experiência de compra. O envio é rápido, e os produtos chegam bem embalados e de acordo com a descrição. Uma excelente opção para quem busca qualidade e economia em suas compras online.",5,0.8999,False,4
"É uma loja razoável, tem alguns itens exclusivos que eu não encontrei na shopee... Essa loja tem muitos jogos e truques, tem que saber utilizar pra conseguir descontos, cupons etc. O valor tbm é razoável, não é tão caro mas tbm não está barato devido as taxas de importação, que chegam a 50% do valor total da compra... Além de tudo isso, ainda recomendo esse app para fazer algumas compras.",4,0.7428,False,3
"Os produtos da temu são excelentes! E se você não gostar de algo a solução é rápida! O rastreio funciona bem e tudo chega antes do prazo. Não jogue o jogo da farmland. No começo parece que você vai ganhar os itens grátis rápido, porém ao chegar a 98,98 irão faltar 0,2 e aí você vai precisar regar no mínimo mais 2.000 vezes e coletar 20000 de água. Eu cheguei a 98,98 então posso falar com propriedade. É furada!!",4,0.8928,False,3
"A recepção da loja e os produtos são ótimos, fiquei decepcionada com a entrega, os correios não fez duas das compras que eu fiz. Acho que devem mudar a forma de entrega. Os correios não estão cumprindo a parte mais importante, a entrega. Moro numa área onde recebo produtos de várias lojas, o que não justifica eles colocarem restrição. Gostaria de continuar comprando na Temu, se melhorar a condição de entrega.",2,-0.3612,False,1
"foi minha primeira compra. o suporte é muito bom! confesso que no início tive receio de comprar, o custo benefício vale muito a pena. com certeza vou comprar muito. chegou antes do prazo e o atendimento é muito rápido. o correio informou que não tinha ninguém pra receber, sendo que pelo monitoramento das câmeras não teve ninguém do correio. entrei em contato com o suporte,Temu e rapidamente resolveram o problema. recebi hoje meus produtos bem embalados e muito organizado.",5,0.2244,False,4
"não vivo mais sem esse app, as coisas nele estão mais baratas e as promoções ajudam a poupar dinheiro, principalmente as que dão de 3 a 5 itens grátis na compra de 70 a 180 reais, porque se eu comprar cada uma dessas coisas sem a promoção daria uns 400 reais. no entanto os jogos dele são muito demorados então se está instalando por causa dos jogos nem pense nisso porque até agora nem eu consegui, então use o app para comprar mais barato coisas que não tem ou que estão mais caras na shopee",4,-0.296,False,3
"Excelente app, os 2 itens gratuitos são totalmente verdade, não é conversa fiada. Entretanto, demora bastante para conseguir mais vale super a pena afinal é de graça rosto sorridente com 3 corações, eu mesma demorei 4 meses para conseguir 2 itens de graça no Farmland. Se estiverem com medo ou algo assim, não fiquem é totalmente verdade! Nem a Shoppe faz isso kkkkkk.",4,0.7644,False,3
"Boa noite ainda não consegui fazer la compra. Já tentei varias vezes e não acederam as minhas compras. As compras excediam o máximo que pediam. Eu posso pagar pelos CTT ou no ato da entrega. Mas nunca enviaram as minhas encomendas. Por varias vezes que isto aconteceu. Tenho sempre feito compras por one-line e sempre faço assim. Se me derem o bonos que me calhou agora ok, ok. Mas estao a lidar com uma pessoa muito honesta, e muitíssimo transparent. Eu própria não quero que isso aconteça dess.",1,0.1655,False,0
"O app da Temu e muito bom. Mas tem um problema eu jogo as fases para ganhar produtos Gratis alem de eu jogar a fazendinha e a fase do peixinho, parece que nunca acaba os jogos. Alem dos itens que e para comprar. Se nao for incomodo voces podem diminiur O tempo do jogo. Para facilitar que nos pessoas possa completar os jogos sem tarefas prolongadas que isso possa nos ajudar a ganhar produtos Gratis. Que tambem possa acelerar as entregas dos intens obteditos Gratis conforme ao completa",3,0.296,False,2
"Aplicativo muito interessante, tem uma variedade de produtos, sem contar nos preços que são atrativos, tem também os cupons que você ganha ao girar a roleta que geralmente a aparece durante o uso do mesmo, porém, para usar o cupom tem que comprar na faixa de preço solicitado. Eu particularmente gostei do aplicativo.",3,0.9099,False,2
A aplicação está muito bem desenvolvida. Muito intuitiva e de facil visualização. Só falta mesmo podermos colocar os artigos que mais gostámos como favoritos sem ter de os colocar logo no cesto de compras.,4,0.6705,False,3
"Temu coração vermelho tem variedades de produtos vestuário , acessórios,etc lindíssimos coração vermelho qualidade ,e tudo também varia com os preços , tem uma coisa ou outra que não vem como imaginas, mas na maioria das vezes chega como idealizamos . Por esse motivo devemos dar sempre a nossa avaliação sincera do produto, mas temos também a noção do valor cem pontos coração vermelho rosto mandando um beijo Temu rosto mandando um beijo rosto mandando um beijo obg...",4,0.6956,False,3
