content,score
"Senhores, a Shopee tomou partido do vendedor com um erro de produto, me foi enviado o produto errado, e eu só consegui ver após voltar de uma viagem, e venceu o reembolso, mesmo com todas as provas de erro, nw me parece uma empresa séria, sempre fui um comprador assíduo, e sempre elogiei ela, nas a partir de hj indicarei outros app de compras mais sérios. Sem mais.",1
"O cliente agradece a shoppe por ter melhorado e muito na questão de entrega, antes depois q recebia a mensagem q saiu pra entrega demorava uma semana, agora chega no mesmo dia ,o problema é o carregamento do aplicativo q tem toda hora sair e abrir novamente pra ver as imagens .. faço limpeza do cache etc nada adianta..",2
comprei algumas vezes na Amazon...gostei muito a entrega e rápida e os produtos são muito bons.😜,5
"temu e um aplicativo interessante e totalmente incrível com variedade de produtos e os preços são ótimos achei ele realmente diferente dos outros modelos de aplicativo. mas ele tem uma coisa bem diferente o fato de pode fazer uma compra somente de 99$ no caso você meio que monta um pacote de compra com vários produtos que você escolhe, isso que me deixou desanimada pois fico apaixonada nas roupas mas não quero comprar todas de uma vez",2
Comecei a utilizar o site recentemente e já tive uma desagradável surpresa na compra de um kit 400 rebites + estojo e brocas e me mandaram parafusos que não condiz com meu pedido do dia 11.01.25 as 11:57 hs.,2
"Produtos não são tão bons, muita chamada para produtos grátis mas impossíveis de conseguir através dos joguinhos (vão reduzindo aos poucos os ganhos e se torna impossível de chegar em 100%). Só me cadastrei para ganhar dois produtos razoáveis tive que comprar outros 6, que no final das contas ficou elas por elas no preço com os impostos.",2
"É a primeira vez que dá esse problema, comprei umas borrachas para stoper de bóia de pesca, paguei 30 reais, e cancelaram o pedido dizendo que não foi pago, não tem um telefone pra falar com alguém, ou whatsapp, pra mim mandar o comprovante ou a mensagem da shopee dizendo que recebeu o pagamento. Será que até na shopee tem golpe?? Solucionem o mais rápido possível. Já estou quase denunciado.",1
"Deveria ter a opção para o comprador escolher a forma de envio da mercadoria. Pelos Correios ou transportadora! Como meu endereço residencial é Rural, tenho uma caixa postal. Mas sempre, sempre, vêem por transportadora; É uma burocracia pegar a encomenda, toda vez! (...)Mas no mas, o app é fantástico! Recomendo pra quem tem endereço urbano e pode ficar esperando a transportadora entregar a encomenda.",4
"Adorei a Temu entregando no Brasil, já havia comprado pros EUA e foi ótimo. Cada vez fico mais fã; qualidade e variedade de produtos, atendimento ao cliente imediato e se houver necessidade de reembolso, ocorre no mesmo dia, sem burocracia. A fidelidade só é cobrada de quem é Affiliate Influencer da plataforma.",5
Ótimo app entregas super rapidas pedi one piece 3 em 1 e chegou apenas em uma semana e em ótimo estado super recomendo,5
"A shein está cada vez pior, cada roupa linda mas aí na hora de comprar, sua experiência é frustrada pela incompetência dessas transportadoras , disseram que tentaram entregar 3 vezes e quando vejo eles estão em outra cidade sendo que coloquei o endereço certo , vou tentar resolver isso é desinstalar já!",2
"Amazon e uma boa loja, possui praticamente tudo que preciso",5
"Vou tirar 4 estrelas da minha avaliação porque pra mim uma das questões mais importantes, além, é claro, da chegada do produto em perfeito estado e com evidências de um transporte feito com os cuidados adequados, é a rapidez na entrega, um fator que sempre me cativou na Amazon. Uma demora horrível, principalmente quando chega aos Correios!!! Conversem com as transportadoras!",2
"O aplicativo tem boas ofertas e produtos originais, porém comprei alguns produtos que não gostei, inclusive um era falsificado, mas na avaliação, recebi a informação que não posso avaliar o produto e citar a minha experiência, ou seja, a opinião que vale é somente a que avalia como 4 ou 5 estrelas. Se não baatasse ainda soube que deveria ter lido a política interna de avaliação para saber o que posso ou não escrever. Parece brincadeira, mas é real.",2
"Realizei o cadastro do farmland para obter descontos, porém não consigo jogar pois a configuração veio sem opção de regar a fazendinha. Já desinstalei e não volta a configuração original",2
"Gostaria que a amazon implementasse a opção de bloqueio de app por digital sempre que sair do app. Assim como nos bancos. Imagina alguém pega seu celular... ja fica tudo salvo, cartão etc... basta a pessoa comprar! Pir favor ajuda ai",2
"Está com muito problema, o chat não funciona, whatsapp não funciona, telefone pra contato também não, o SAC pra reclamação também não funciona, é cobrança o tempo todo mesmo com o pagamento feito a dias. E ainda ligam contante fora do horário e não completa a ligação desligando na cara do cliente",1
"Uma alteração necessária e muito boa seria avaliação com foto, seria muito útil para as pessoas verem se o produto comprado é igual ao da imagem do anuncio.. Muito vantajoso pra quem gosta de comprar as coisas e procurar valores.. O chat entre comprador e vendedor deixo o app 100% sendo mais fácil de se comunicar com o vendedor.. Porém a mensagem a qual diz ter navegação gratuita é falsa, pois navego no apk e é consumido dados móveis !",3
"Não posso aceitar que a TEMU, não faça o crédito directo á Compra, dos produtos que vêem danificados ( embalagem deficiente). Preferem fazer hipotéticos créditos temporários, que desaparecem sem dar-mos por isso. Mais, quando se compra um produto, proposto em oferta, esse produto tem um valor comercial de venda. Vem danificado, não é considerado como valor comercial, mas sim ""oferta"". Uma coisa é certa: comercialmente está errado, mas os senhores, São quem sabem.",2
"As coisas que comprei chegaram. Porém, além de uma das coisas que eu comprei vim faltando a outra parte, eles me obrigam a comprar no mínimo 100 reais de itens, assim como fazem com qualquer compra. Me reembolsaram sem nenhum problema e rápido. Também, como não reembolsar um valor pequeno, pra ter que gastar muito mais pra usufruir do mesmo! Um absurdo! Não voltarei a comprar mais nada na temu.",2
"Péssima experiência, comprei uma TV e em menos de um mês, apresentou problemas. Recorri a loja, ela me aconselhou pedir reembolso. A Shopee me disse que não atendia a garantia da empresa. E fiquei com a TV estragada, pois nem a loja e nem a Shopee me ajudou a resolver o problema. Vou pagar por um produto estragado. Muita indiferença, me sentindo lesada.",1
"Eu sempre acompanho os anúncios do Mercado Livre e gosto dos produtos. As explicações são claras, e objetivas. Acho que o frete é caro podia ser mais acessível. Grato. Edson Gonçalves de Sá.",3
Temu tem coisas interessantes mais não se pode comprar o que interessa pq praticamente obriga o cliente a comprar mais itens,2
"O app é muito poluído. Estava fazendo uma compra e apareceu que havia cupom disponível, entretanto abriu uns 5 cupons e informava em um deles pra adicionar e fechar o valor de 99 reais pra ganhar 15 off, só que a minha compra já estava acima desse valor. Confuso demais. Na parte dos cartões de crédito, oferecem a opção de nomear o cartão, só que o nome não aparece nas compras futuras, aí não me adianta de nada, como vou saber que numeração de cartão percente a qual. Facilita aí né",2
"Normalmente nunca reclamei da Shein em si, mas essas transportadoras que estão trabalhando junto está me dando dor de cabeça, principalmente anjun express! Horrível, péssimo e entregam o pedido para outra pessoa, e nem se quer colocam detalhes sobre. Paciência, nunca precisei reclamar, mas de um tempo pra cá está ficando horrível Só queria minhas compras, mas foi ""entregue"" e nn recebi nada😭 e agora? Eu fico sem o pedido ?",2
"Estou voltando a avaliar novamente, já é a segunda vez seguidas que tenho problema com entrega, então simplesmente o entregador risca um papel dizendo que o produto foi entregue e não recebi. Afinal quem tem que assinar sou eu para confirmar o recebimento, e aí fica esse embaraço tenho que ficar pedindo reembolso, pois quem comprou quer receber. E não ficar no prejuízo, assim como eu sei que quem vendeu presta um bom atendimento ,mas põe um entregador que quebra a confiança. Assim não dá",1
"Existe umas gratificações ou prémios. Quê na verdade é perca de tempo. Fala quê a gente ganhou o prêmio. Se na verdade coloca agente pra trabalhar divulgando produtos gerando incômodos de amigos e colegas. ""Sai muito mas barato comprar do quê ganhar seus presentes"". Eu não quero mais esses prêmios ou presentes caros . Achei eles um absurdo. Se não quer dar que não deia. Aquilo ali é passar raiva e pronto! O aplicativo é bom! Porém precisa mudar a política de gratificações.",2
"Compro um livro na pré venda porque disse que seria mais barato. O livro lança e 2 dias depois fica mais barato ainda do que aquilo que eu paguei na pré-venda. Ok, livro não foi enviado, tentei cancelar pra comprar pelo preço de fato promocional, porque não teve promo de pré venda não. Fui ver, e disse que paguei o preço promocional, sendo que paguei mais caro e tenho comprovante do banco do pagamento. Vou reclamar, quero meu dinheiro inteirinho de volta e o livro pelo preço promocional real!",2
Oque estraga com as experiências com a amazon é a demora para entrega. Mais de 20 dias para entregar um produto.,2
"O app estava ótimo, mas, de repente o app começou a aparecer com um bug onde mesmo que eu vá na barra de pesquisa procurar por algo aparece escrito assim ""ops! Conexão fraca"" porém estou com Internet, meu Wi-Fi está funcionando! Não entendi o porquê disso estar acontecendo, reiniciei o celular e não mudou e também desinstalei o app e instalei de novo mas não deu jeito :( fico triste, pois gostava bastante do app",1
"App começou a travar ontem. N abria o carrinho, mensagens. Dps de um tempo apareceu uma atualização p fazer. Fiz. Agora não abre o app msm. Pode ser produto que pesquisou no Google e o link direcionou ou ir direto no ícone do app. MELHOR VOLTAR P MERCADO LIVRE",1
"O filtro não organiza de forma correta. Você coloca prime e vem vários produtos. Então peço para colocar do menos preço ao mais alto e simplesmente some metade dos produtos que antes apareciam. Estou acostumado com a organização do Mercado Livre, que de fato o filtro funciona. Falta melhorar isso.",2
"Só não sou 5 estrelas porque a empresa AMAZON deveria criar agências para a gente receber os produtos, como o Mercado Livre fez. Faz toda a diferença pra gente não ficar preso em casa esperando!",3
Eu gosto de comprar na shoppe. Único problema é na hora da entrega. Fica a desejar. Eu quando faço um pedido de um produto tá uma data de entrega. Depois fica mudando. Ex: 23/11/24. Depois vou ver já mudou! 05/12/24. Aí fica mudando as datas de entrega. Reclamei várias vezes sobre esses problemas. Mas a shoppe me falou q a culpa não é deles. E sim de quem entrega. Mas eu me pergunto. Quem coloca as datas no site. Não é a shoppe. Aí fica minha pergunta. Dô 4 estrelas por isso.,2
Excelente serviço e de qualidade. Profissionalismo no atendimento e preocupação com a Satisfação do cliente em primeiro lugar. Profissiona Fácil e simples de usar. Informações constantes do estado das encomendas. Comecei a usar e agora é o primeiro site que escolho para compras. Tem muito bons Preços e a maioria de grande qualidade. Agora sou fiel . Obrigada Temu.,5
"Pessimo p vendas. Imagens carregadas desaparecem, anuncios não publicados desaparecem, edição de alguns intens como modelo ou cor ficam em branco sem opções e não é possivel montar os anuncios no computador. Cadastro de fotos tem dois sistemas e para trocar uma capa você precisa remover todas as fotos e subir 1 a 1 diferente do cadastro onde você sobe todas juntas. Cama para pet e sempre interpretada como venda do animal, não sendo possivel o envio. Upload de PDF de doc não é aceito a 1 ano.",1
"Aplicativo muito bom, a única coisa é ruim e por que aparece alguma coisa várias vezes, tipo eu vi um conjunto de shorts e blusa apareceu mas de 10 vezes é não é brincadeira mas tirando isso o app é muito bom 👍",4
"Gostava mais quando podia adicionar vários itens ao carrinho. Agora não consigo mais tanto pelo computador quanto ao celular. Ou seja no país chamado Brasil onde tudo já é um absurdo. Comprar no mercado livre era incrível até tirarem essa opção de selecionar várias compras e atingir o frete grátis, ou somar todas as compras desejadas e simplesmente pagar por elas. Por gentileza se tiverem uma solução estou atenciosa e a disposição. Vou buscar outros pontos de venda que melhor me dispõem. Agradeço.",2
"conforme enviado para aplicativo a reclamação de devolução de produto com defeito e produto que veio errado ( tamanho inferior ) quando fui acessar o pedido de reembolso, ao clicar não dava seguimento, pois o produto estava como avaliado sem mesmo eu ter avaliado , entrei em contado com o vendedor e mandou eu acionar o aplicativo, mas não respondia quando eu clicava em reembolso / devolução. estou com 03 pendências 01 marcador de temperatura de agua e 02 coador de café, que não resolveu.",1
"Estou adorando comprar no app da shopee! Muitas variedades de produtos para o gosto e valor de cada escolha. Entrega dos produtos no prazo determinado e chega até antes. Até agora não tive problema algum com alguma compra. Parabéns a galeria da entrega, pessoal da logística, vendedores e fabricantes.",5
"Vou processar o mercado livre, propaganda enganosa, no dia de 20/01/2025 recebi uma mensagem dentro do aplicativo mercado livre se eu fizer um depósito no mercado pago em pix de 40 reais iria receber 25 reais de bônus, pois bem eu abri, fiz o depósito e nada. Então já passei o print de dentro do aplicativo do mercado livre e passei para os advogados.",1
"O aplicativo é bom, só falta colocar nas descrições das roupas o guia de tamanho e as medidas. Pois de loja pra outra varia os tamanhos e medidas. E ter mais opções de tamanho GG.",3
"É difícil avaliar o mercado livre... já comprei algumas dezenas de produtos, tudo chega certinho, bem embalado, no dia combinado, facilidade de pagamento... resumo: irei continuar sempre de mãos dadas com o mercado livre 🤝",5
"O mercado livre era muito bom,mais ultimamente tá ruim demais. Os vendedores estão bagunçando tudo, vende sem ter o produto, tentam da golpe de todo jeito. Acho que deveria ser mais rigoroso, colocar alguma penalidade quando o mesmo, agir de má fé. Só em uma semana comprei 2 smartphone no valor de 3.148,00 um o vendedor cancelou o outro a vendedora teve a cara de pau de pedir pra eu cancelar o pedido. No Amazon isso nunca aconteceu.",1
"Eu sempre gostei do serviço da Amazon, mas ultimamente a entrega está deixando a desejar. Fiz um pedido no dia 11 de novembro, com previsão de chegada entre os dias 15 a 17, mas, até agora, o pedido nem foi enviado e não houve atualização no status. Mesmo que o prazo ainda não tenha vencido, é frustrante não ter informações sobre o andamento da entrega. Espero que melhorem o sistema de atualização e cumpram os prazos de envio para que possamos continuar confiando na qualidade do serviço.",2
"O app é bom. Porém as vezes eles bloqueam as moedas que dão desconto, somem com a opção de cartão de crédito e quando o pedido chega em HIDROLÂNDIA GO... Pode chorar, pq fica parado por dias.",2
"A Shopee melhorou bastante ultimamente. Facilitaram muito o processo de cancelamento/devolução/reembolso, além de diminuírem o prazo de entrega, tornando-se bem mais ágil. A única coisa que ainda precisa melhorar é a filtragem de vendedores. Tem muito vendedor picareta, fica difícil distinguir entre os bons vendedores. Mesmo assim recomendo a Shopee, tem os melhores preços online.",4
"Aplicativo é bom, as entregas Full são ótimas. Só acho válido sugerir para que os fornecedores publiquem fotos reais dos produtos, pois já tive a infelicidade de adquirir um e não vir de acordo com o anunciado e com isso temos a perca de tempo de fazer a devolução e solicitação de reembolso, pois não ficarei com um produto que vem divergente ao publicado. Outra sugestão, seria a possibilidade dos usuários que aderiram um produto, classifica-los anexando fotos, como existe já em outros Apps.",4
"Pior plataforma de compras, fiz uma compra em dezembro e me enviaram o pedido de outra pessoa dentro do meu pacote unitozado, mandei fotos comprovando que o que recebi era totalmente diferente da minha compra, e já é final de janeiro e não resolveram o problema, pior compra por plataforma, a logística é péssima, e sem contar que não tem um número pra entrar em contato é tudo por mensagem e cada vez é uma pessoa diferente que pergunta as mesmas coisas e o problema não sai do lugar. Não resolvem",1
"Ótimas promoções, porém não tem como ganhar os prêmios grátis nos jogos, você é simplesmente enrolado sempre que você chega perto de ganhar, no final nunca dá pra ganhar nada de graça de verdade",2
"Acho que nunca mais eu vou comprar nesse aplicativo porque eu comprei algumas coisas já tem mais de 20 dias e não chegou ainda agora eu vou ter que gastar de novo porque não vai chegar a tempo. Fora que eles demoram muito pra atualizar o rastreamento, já mudaram até a data de entrega pode dizer q vai fazer um mês praticamente 😡",2
"Gosto muito de comprar na shopee, mercadorias boas, com bons preços, atendimento no chet ótimo e entregas rápidas. Só precisa melhorar na questão da identificação de quem recebe a mercadoria. Será mais fácil e seguro para todos. E o entregador sempre fazer a entrega em mãos ou entrar em contato com o cliente, como os demais entregadores fazem.",4
"A nota não podia ser outra. É bom em tudo, mas no quesito atendimento se superam. Ate hoje só tive problemas com devolução/estorno 2x e resolveram rapidamente, sem burocracia. Por mais que o preço, às vezes, é um pouco superior, é meu app de compras preferido. Não dão dor de cabeça pra nada. As encomendas chegam tão rápido, que já teve vez de eu fazer a compra e em poucas horas recebê-la. Pergunto aos entregadores se eles vêm de Helicóptero😄 Parabéns ML!!!",5
"Gosto de comprar lá ,porém tiraram a pontuação dos pagamentos de boleto de cartão de crédito,acho injusto, não subo mais de nível como antes, e ainda caio o que consegui, frustrada com isso, fora que fala frete grátis e quando vai ver não é grátis cobram o frete mesmo sendo o valor atingido que falaram. muito ruim isso não ajuda a comprar mais ,estou procurando outro lugar pra efetuar as compras agora.",2
"Um dos piores app pra conseguir efetuar um pagamento muito complicado não tem nem a opção de pagar com Pix, acho que hoje em dia deve ser o único app que não recebi em Pix, enquanto no concorrente e muito simples com poucos toques na tela a compra tá concluída",2
As roupas que comprei ficaram ótimas e são de boa qualidade. A desvantagem é o frete. Nunca tenho frete grátis como consigo em outros Apps.,3
"até hoje não tive problemas com compras, todas chegaram em perfeito estado e rápido, o que fica a desejar é o sistema do mercado pontos que se vc fica um tempo sem comprar vc perde os benefícios e diminui de nível (na minha opinião deveria ficar na mesma pontuação pq nem todo mundo consegue comprar algo pela internet todo mês)",3
"Gente, que horrível a experiência que estou passando com a shein. Fiz uma compra e tá tudo enrolado, a tarifa dos correios tá altíssima e não estou conseguindo acessar direito. O suporte não está dando o retorno qnd solicitado. Infelizmente, essa será minha última compra, caso eu ainda receba os produtos. É muita decepção, além do prejuízo.",1
Só ganha 2 estrelas por que tem variedades de produtos Mas com relação ao resto é péssimoSe eles cometem erro provavelmente você que se lasca por que eles vão dizer que vai resolver e te ignorar depoisClaro que muito difícil vão fazer isso com quem compra milharesInclusive vou colocar mais um ponto aquiTenho na base de 1 semana tentando resolver um problema com minha encomenda que está como entregue mas no pacote da imagem no app está outra mulher em outro endereço mas simplesmente não resolvem,2
"Algum tempo tinha dado uma nota boa pro app. Mas devido às muitas entregas em atraso que tenho feito no app, vou deixar minha indignação, pq a opção de comprar em lojas físicas temos, mais hj com a praticidade de comprar pela internet nem se compara, mais estão deixando a desejar com essas entregas, umas transportadoras que não dão o mínimo de solução e nem se quer querem entregar e trabalhar. Chato viu.",2
"Minha experiência foi horrível 😞 Estou decepcionada comprei o produto apareceu que foi entregue mas nunca recebi nada já entrei em contato mas nenhuma resposta deles procurei no correio mas não está lá!!! Isso já aconteceu 2 vezes comigo e foi um valor alto... Não acreditem na shein é uma péssima empresa, queria poder falar que é maravilhoso os produtos e um ótimo aplicativo mas não é. É tudo mentira😔",2
"No geral e confiável, e reúne os vendedores com menores preços do mercado, oferece benefícios por fidelidade, como frete grátis, e a chance de poder comprar parcelado e sem juros. Meu único problema e que sendo extrangeiro e sem CNH, quando troquei de aparelho celular não consegui recuperar minha antiga conta, já que o aplicativo não reconhece RNE como documento válido de identidade, pelo qual já sei que cada vez que trocar de dispositivo terei que criar uma conta nova, o que está longe do ideal",3
"O app tem várias coisas lindas!! Mas tem muitas coisas que podem melhorar! 1-Os filtros, na hora de filtrar, a filtragem é PÉSSIMA!!É melhor caçar entre suas 10k coisas do que filtrar e não achar o que procura, sendo que está disponível! 2-NÃO TEM COMO REEDITAR OS COMENTÁRIOS! Às vezes, achamos que algo é realmente bom! Mas para o ser em questão, que aplicaremos/ daremos, não... 3-Escrever um comentário É SIMPLESMENTE PÉSSIMO!! Não entra direito o corretor! 4-Reembolso não é claro o suficiente!!",2
"Bom app, porem em alguns anuncios, ele trava ao ver a descrição de produtos. O frete poderia ser calculado com base no gps, que funciona apenas uma vez, e depois tenho sempre que inserir o cep. Outro problema recorrente são erros na aba vendas, que sempre esta ""sem internet"" ou aparece a mensagem ""algo saiu mal"".",3
"A shopee deveria melhorar e muito o sistema de entrega! Hoje mesmo seria a data prevista para minha encomenda chegar, por eventualidade está sendo um dia chuvoso, o entregador simplesmente por pura preguiça ou respeito, tirou a foto de uma rua qualquer, enviou ao sistema e disse que não havia ninguém em casa, sendo que eu perdi um dia de trabalho para esperar a tal encomenda chegar. Resumindo, minha encomenda voltou e eu quem pago o prejuízo .",1
"Boa tarde,quero me manifestar quanto à entregas que demoram demais da conta e peço cancelamento e mesmo assim depois de muito tempo passado entraram e obviamente o porteiro assina o recebimento, que critério é esse que o consumidor cancela e a empresa depois de vários dias resolve entregar. Outra coisa fora de tom,fui fazer uma compra e achei caríssimo o produto e vi que há um parceiro e fui consultar a loja física, pois bem: o produto no Shoppe $ 25,50 na loja física $ 16,40. Como pode?",2
"Horrível, minha conta foi banida pela segunda vez do nada, aí tento entrar em contato com o suporte tenho que logar na minha conta, como vou logar se o dispositivo está banido e tenho um reembolso pra receber a tempos sempre falam que vai fazer o reembolso e não fazem, agora nem acesso a conta eu tenho mais, horrível, horrível.",1
"ótimo lugar para fazer compras ,entrega rápida e eficaz! só acho os valores de entrega um pouco caro !",4
O app na verdade é bom..eficiente O que realmente não concordo é o frete grátis do app...se vc selecionar eles te cobram quase sempre o valor de 33 reais mas quando vc posta nos correios dependendo da distância cobrasse 8 à 14 reais. E os 20 reais que sobraram? Tudo bem que eles tem que obter lucro mais os valores cobrados são verdadeiros absurdos.,3
"Parece ex, fica só mandando mensagem o tempo todo. Não gosto disso, me faz gastar 🤕 eu te amo shein, você ama as mulheres plus size, obrigada por tudo 💔 olhem as avaliações antes de comprar, e sempre dêem uma olhada em cupons, não sejam burros.",3
"Era ótimo o app, hoje em dia é só estresse e decepção, compras internacionais fica caríssimo com os impostos, tributo, sei lá mais o que e nacional é péssimo! Não vem o q realmente pedimos e só chega depois de décadas! As transportadoras são péssimas, já tiver problemas com 3 delas. Desinstalando!",1
"Já foi melhor, tem quase tudo e tem boa qualidade do app e pagamento, mas os pontos fracos são: 1. Falta ter mais informação disponíveis sobre os vendedores, que vira e mexa tem alguma reclamação e não achamos isso. 2. Falta mais filtros pro usuário achar exatamente o que precisa com rapidez e exatidão. 3. Fretes full separados, o de supermercado que não tem relação com frete full de outros produtos, usava muito pelo frete. Ainda bem que agora temos opções mais eficientes no mercado.",3
"Eu amo comprar na Shoppee. Nunca tive problemas com as compras, recebo dentro do prazo os produtos ou as vezes até antes. O site é de fácil navegação, bem explicativo e ainda da suporte pra acompanhar os pedidos e conversar com os vendedores. Também acho ótimo que ao escolher um produto aparecem opções de outras lojas e outros preços. Enfim, está sendo meu site de compras favorito. Obrigada.",5
"Não tem a opção de criar uma pasta para salvar de acordo com o produto . Mesmo após a atualização tem link do Instagram que não abre . E pior ainda , me deram três presentes gratuitos, com entrega gratuita , mas cobraram no final . Já aconteceu duas vezes . Gostaria de entender que presente gratuito é esse que tem que pagar .",1
"Gosto muito de comprar pelo app da Shopee. Os preços são acessíveis, utilizo moedas coletadas para obter descontos e também o frete grátis. Por causa do governo Federal atual ficamos sem condições para comprar produtos internacionais por causa dos impostos, mas antes eu conseguia comprar os importados também. Já tive alguns probleminhas com as entregas ou com a encomenda mas a Shopee prontamente quando solicitada, entra em cena para resolver. É isso aí! Valeu Shopee!",5
"Já começou errado. Na propaganda diz que usuário novo ganhará itens ""gratuitos"", daí vc escolhe os itens, cadastra seus dados e quando vai prosseguir pra finalizar, o ""botão"" de confirmação nem sequer funciona. Não quer dar nada gratuito é compreensível, mas não necessita usar propaganda enganosa. A primeira impressão é a que fica, péssimo app",1
"Por enquanto duas ★, se melhorar um pouco talvez eu reavalie. Cadastrei endereço errado, quis corrigir, mas o app não deixa. Cadastrei um segundo endereço, desta vez correto, e deixei como padrão. Depois tentei excluir o endereço que estava errado e o app não deixa, mesmo tendo um botão para isso. Pra que esse botão??!! Pra enfeitar? Pior é a atendente dizer que pode deixar assim que não dá problemas. Pfff...",2
"Nunca tive problemas com as compras, o aplicativo é excelente, porém a transportadora a qual optaram fazer parceria, é péssima Não disponibilizam rastreio para o comprador da mercadoria, somente para quem enviou, daí na modalidade full faz o que pra rastrear? Fora que mesmo tendo o rastreio pelo vendedor, eles não atualizam em tempo real, botam em rota de entrega num dia, e não se tem certeza se vai chegar 9, 10, 11 horas do próximo dia... Pra mim que trabalho a noite ficou péssimo !",2
"É maravilhoso comprar na Amazon!! Não tenho queixa, pois sempre recebi tudo direitinho e sempre fui muito bem atendida quando precisei tirar dúvidas sobre as compras! Super recomendo!!",5
"O app é bom em alguns aspectos e ruins em outros. Eu entendo que aplicativo é para deixar mais fácil as funções e é ótimo devido ao chat com os atendentes, mas ele ainda é ruim em certas situações. Eu não vejo sentido ter um aplicativo que me manda ir para o site sempre que eu quiser um e-book, por exemplo. No demais, até o momento não é tão ruim. A interface também não é das melhores, pq mesmo não tendo problema de usar no site, no app tive dificuldade.",2
"Shopee já foi muito bom de comprar, agora parece que conquistou mais clientes e tirou alguns benefícios que tinha, por exemplo o parcelamento em até 3 vezes sem juros era feito por compras de qualquer valor, hoje o menor valor da parcela acho que é de 60 reais, se quiser fazer o parcelamento cobra um juro muito alto.",2
Gostei muito mas já aconteceu duas vezes duas compras que eu não fiz aparecer na fatura do cartão no aplicativo da Amazon não aparece mas na fatura do cartão sim e as compras são realizadas de madrugada e só valores de 260 aí é complicado pq não aparece o que é 😔ainda bem que dá pra estorna cartão,2
"Em relação ao aplicativo, é de fácil navegação, não tem muitos anúncios para estragar a experiência do usuário de navegar, a interface não é limpa, mas também não deixa o usuário perdido. Agora, as compras chegam rápida, tem bastante variedades e preços acessíveis. INFELIZMENTE, COMECEI A TER PROBLEMAS NAS ENTREGAS. ATRASO, DEMORA E NAO INFORMA O COMPRADOR SOBRE O ATRASO E NÃO ENTRAM EM CONTATO PARA DIZER SE FOI RESOLVIDO OU VAI RESOLVER.",3
"Recomendo a aplicação Temu, por não haver outra forma de comprar os artigos em exposição. Muito repetitivos nas sms que emitem, algumas enganosas, que já me levou a eliminar a aplicação. O que é de mais torna-se menos, aborrece-me essa forma de abordagem.",2
"É maravilhoso, tem muitas opções em compras, tem um ótimo preço, tem muitas vantagens pois o seu pedido não demora muito, eu amo comprar na shein, pois os descontos são um valor que cabe no seu bolso, eu uso e indico, já comprei roupas para minha filha, e alguns acessórios para mim, e sempre vem do jeitinho da foto, sempre veio do jeitinho que eu quero, enfim, a shein é perfeitaaaaaaaaaaaaaaa😍😍😍",5
"Apesar de o aplicativo ser fácil de se usar e de comprar rapidamente nele, quando eu abro os meus pedidos, e outras áreas, ele demora para processar e fica carregando por um bom tempo. Eu quero ver onde estão os meus pedidos, ou fazer um reembolso, o aplicativo tem uma lerdeza para me atender. Tenho o Amazon Prime e mesmo assim esse aplicativo do pacote é o que mais me atrasa. Obrigado.",2
"Aplicativo possui bugs, como na hora de alterar a foto de perfil ela simplismente gira automaticamente a foto e acaba ficando fora no perfil. Outro ponto é que deviam redirecionar direto para o site da Amazon quando queremos fazer alterações de pagamento. Tipo pelo App não é possível mas devia ter um redicionamento e seria bem mais prático. Porque para eu alterar eu tenho que ir no navegador e pesquisar",2
"Confio em comprar na SHOPEE. Aplicativo fácil de usar, opção de pagamento facilitado. Todas as vezes que comprei na SHOPEE, tive os produtos entregue corretamente conforme o anúncio, e algumas vezes a entrega foi antes do prazo. Os cupons de frente grátis é um grande incentivo para novas compras. Um exemplo de confiabilidade: Um loja não me enviou um produto, a Shopee foi proativa e rápida ao fazer reembolso em meu cartão, sem eu precisar passar por estresse.",5
"O app em si é bom, mas como os produtos na maioria são internacionais demoram a chegar, vim por uma propaganda de itens gratis e acabei baixando o app, mas acaba q é tudo mentira pq dps vc tem q pegar um item bem ruim que não vale o preço de 200 reais (tem q ser 200) e vc recebe os outros itens gratuitos de graça e só pode escolher oque está selecionado ali. O app faz muita propaganda divulgando o app, mas aí quando finalmente baixamos não é de graça tudo tem q pagar 200 reais. Bem mais ou menos",2
"O aplicativo é bom, porém tem tem que prestar atenção nas embalagem, não é bom ver pessoas roubarem suas encomendas após ver o item que comprei destacado na embalagem.",3
"Não tenho nada a reclamar do mercado livre em si, mas está sendo mais fácil navegar pelo site do que usar o aplicativo. Carregamentos infinitos em algumas páginas e frequentemente as imagens não carregam. Ironicamente o mercado play funciona corretamente. Volto pra corrigir essa avaliação na próxima atualização",3
Gosto muito dos produtos da shein! Mas a taxa de entrega é muito alta é não consigo cupom!,2
"Anos de experiência...Porém o aplicativo parece que ficou mais confuso, os filtros nao funcionam corretamente e alem de tudo o layout desses filtros e menus parecem que ficaram mais contra intuitivos do que nunca. É impressionante saber que a essa altura não tenham a capacidade de resolver problemas simples de funcionamento.",2
"Muito bom! E um dos melhores apps para compras porém muitas vezes trava, e tem muitos produtos que não vale a pena o preço, e muitos produtos que não são aprovados. Dica: quando for comprar olhe os comentários para não ser enganado (a).",3
"sou cliente ah algum tempo..e aproveito várias promoções exclusivas..não tenho razão de queixa.tudo com qualidade,igual as fotos de apresentação e chega tudo antes do tempo estipulado.obrigada",5
